"YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","OP_UNIQUE_CARRIER","OP_CARRIER","OP_CARRIER_AIRLINE_ID","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST","DEST_CITY_NAME","DEST_STATE_ABR","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DEL15","ARR_TIME","ARR_DELAY","CANCELLED","CANCELLATION_CODE","ACTUAL_ELAPSED_TIME","AIR_TIME","DISTANCE","CARRIER_DELAY","WEATHER_DELAY"
2025,7,17,4,"WN","WN",19393,"N7855A",2090,"STL","St. Louis, MO","MO","BUR","Burbank, CA","CA",1345,1356,11,0,1537,2,0,"",221,208,1583,NA,NA
2025,7,29,2,"DL","DL",19790,"N349DX",2123,"ATL","Atlanta, GA","GA","SYR","Syracuse, NY","NY",2138,2217,39,1,17,28,0,"",120,98,794,11,0
2025,7,27,7,"UA","UA",19977,"N27334",2029,"SAN","San Diego, CA","CA","IAH","Houston, TX","TX",1841,1853,12,0,2357,-2,0,"",184,162,1303,NA,NA
2025,7,7,1,"NK","NK",20416,"N672NK",2722,"FLL","Fort Lauderdale, FL","FL","AUS","Austin, TX","TX",1417,1447,30,1,1625,-5,0,"",158,142,1105,NA,NA
2025,7,27,7,"AA","AA",19805,"N990NN",1556,"CVG","Cincinnati, OH","KY","CLT","Charlotte, NC","NC",1810,2015,125,1,2302,197,0,"",167,61,335,0,10
2025,7,15,2,"WN","WN",19393,"N914WN",3110,"MDW","Chicago, IL","IL","ORF","Norfolk, VA","VA",955,1024,29,1,1318,23,0,"",114,98,704,23,0
2025,7,8,2,"UA","UA",19977,"N37287",2394,"ALB","Albany, NY","NY","ORD","Chicago, IL","IL",1647,1641,-6,0,1824,4,0,"",163,108,723,NA,NA
2025,7,6,7,"WN","WN",19393,"N8734Q",3606,"LIH","Lihue, HI","HI","HNL","Honolulu, HI","HI",1900,1900,0,0,1938,-7,0,"",38,23,102,NA,NA
2025,7,26,6,"DL","DL",19790,"N3734B",1428,"JFK","New York, NY","NY","MIA","Miami, FL","FL",2015,2010,-5,0,2318,-30,0,"",188,139,1089,NA,NA
2025,7,13,7,"OO","OO",20304,"N628SY",5739,"DEN","Denver, CO","CO","STL","St. Louis, MO","MO",2040,2040,0,0,2354,-5,0,"",134,103,770,NA,NA
2025,7,13,7,"YX","YX",20452,"N204JQ",5767,"DCA","Washington, DC","VA","JFK","New York, NY","NY",605,616,11,0,726,-3,0,"",70,47,213,NA,NA
2025,7,2,3,"WN","WN",19393,"N8676A",1232,"MIA","Miami, FL","FL","BNA","Nashville, TN","TN",710,756,46,1,926,51,0,"",150,112,806,0,46
2025,7,24,4,"MQ","MQ",20398,"N241NN",3829,"DFW","Dallas/Fort Worth, TX","TX","MFE","Mission/McAllen/Edinburg, TX","TX",1507,1523,16,1,1648,6,0,"",85,69,469,NA,NA
2025,7,26,6,"DL","DL",19790,"N925DZ",675,"ATL","Atlanta, GA","GA","PDX","Portland, OR","OR",1100,1059,-1,0,1245,-10,0,"",286,261,2172,NA,NA
2025,7,13,7,"B6","B6",20409,"N516JB",1033,"MCO","Orlando, FL","FL","SJU","San Juan, PR","PR",800,824,24,1,1117,17,0,"",173,150,1188,17,0
2025,7,31,4,"MQ","MQ",20398,"N335JS",4054,"CLT","Charlotte, NC","NC","GSO","Greensboro/High Point, NC","NC",2055,2109,14,0,2200,4,0,"",51,25,84,NA,NA
2025,7,14,1,"UA","UA",19977,"N27421",2189,"RSW","Fort Myers, FL","FL","ORD","Chicago, IL","IL",715,705,-10,0,857,-32,0,"",172,146,1120,NA,NA
2025,7,12,6,"AA","AA",19805,"N733UW",1744,"TPA","Tampa, FL","FL","MIA","Miami, FL","FL",850,848,-2,0,942,-17,0,"",54,35,204,NA,NA
2025,7,8,2,"OO","OO",20304,"N254SY",3688,"BOI","Boise, ID","ID","SEA","Seattle, WA","WA",1945,1927,-18,0,1957,-33,0,"",90,64,399,NA,NA
2025,7,19,6,"UA","UA",19977,"N38417",2854,"SFO","San Francisco, CA","CA","BNA","Nashville, TN","TN",2320,2318,-2,0,542,-6,0,"",264,234,1969,NA,NA
2025,7,15,2,"WN","WN",19393,"N8503A",887,"BWI","Baltimore, MD","MD","MDW","Chicago, IL","IL",630,708,38,1,758,23,0,"",110,90,611,23,0
2025,7,13,7,"UA","UA",19977,"N17300",2399,"IAH","Houston, TX","TX","SAN","San Diego, CA","CA",1620,1748,88,1,1926,107,0,"",218,175,1303,0,88
2025,7,20,7,"AA","AA",19805,"N427AN",428,"PHL","Philadelphia, PA","PA","PHX","Phoenix, AZ","AZ",730,726,-4,0,916,-10,0,"",290,259,2076,NA,NA
2025,7,13,7,"OH","OH",20397,"N629NN",5599,"CLT","Charlotte, NC","NC","ILM","Wilmington, NC","NC",1304,1300,-4,0,1356,-14,0,"",56,40,185,NA,NA
2025,7,10,4,"OO","OO",20304,"N793SK",5642,"CPR","Casper, WY","WY","DEN","Denver, CO","CO",903,1119,136,1,1229,115,0,"",70,43,230,115,0
2025,7,8,2,"UA","UA",19977,"N13113",2115,"EWR","Newark, NJ","NJ","SFO","San Francisco, CA","CA",600,558,-2,0,911,4,0,"",373,333,2565,NA,NA
2025,7,6,7,"OO","OO",20304,"N905EV",5026,"ORD","Chicago, IL","IL","JST","Johnstown, PA","PA",2105,2329,144,1,202,127,0,"",93,66,487,0,0
2025,7,16,3,"OO","OO",20304,"N726SK",6383,"DFW","Dallas/Fort Worth, TX","TX","PVU","Provo, UT","UT",1914,1910,-4,0,2043,-28,0,"",153,131,958,NA,NA
2025,7,9,3,"AA","AA",19805,"N898NN",1628,"ORD","Chicago, IL","IL","LAX","Los Angeles, CA","CA",716,715,-1,0,940,4,0,"",265,228,1744,NA,NA
2025,7,29,2,"OH","OH",20397,"N506AE",5277,"LAW","Lawton/Fort Sill, OK","OK","DFW","Dallas/Fort Worth, TX","TX",1848,1846,-2,0,1952,2,0,"",66,29,140,NA,NA
2025,7,1,2,"OO","OO",20304,"N610CZ",3883,"LAX","Los Angeles, CA","CA","SJC","San Jose, CA","CA",1700,1716,16,1,1823,8,0,"",67,48,308,NA,NA
2025,7,30,3,"OO","OO",20304,"N324SY",4001,"SAN","San Diego, CA","CA","LAX","Los Angeles, CA","CA",1600,1600,0,0,1700,-4,0,"",60,27,109,NA,NA
2025,7,7,1,"OO","OO",20304,"N165SY",4681,"DEN","Denver, CO","CO","LEX","Lexington, KY","KY",1720,1813,53,1,2251,40,0,"",158,134,1086,0,0
2025,7,16,3,"UA","UA",19977,"N78501",264,"SAN","San Diego, CA","CA","DEN","Denver, CO","CO",1117,1110,-7,0,1432,-13,0,"",142,115,853,NA,NA
2025,7,23,3,"WN","WN",19393,"N7751A",3731,"SJU","San Juan, PR","PR","MCO","Orlando, FL","FL",1325,1341,16,1,1648,13,0,"",187,153,1188,NA,NA
2025,7,22,2,"B6","B6",20409,"N706JB",305,"EWR","Newark, NJ","NJ","FLL","Fort Lauderdale, FL","FL",2100,2150,50,1,115,65,0,"",205,146,1065,0,0
2025,7,27,7,"DL","DL",19790,"N322DU",1887,"IAH","Houston, TX","TX","MSP","Minneapolis, MN","MN",1420,1413,-7,0,1640,-30,0,"",147,131,1034,NA,NA
2025,7,31,4,"OO","OO",20304,"N727SK",6338,"RST","Rochester, MN","MN","ORD","Chicago, IL","IL",602,556,-6,0,709,-13,0,"",73,46,268,NA,NA
2025,7,6,7,"OO","OO",20304,"N242SY",3983,"LAX","Los Angeles, CA","CA","SJC","San Jose, CA","CA",2128,2121,-7,0,2244,0,0,"",83,47,308,NA,NA
2025,7,27,7,"UA","UA",19977,"N74532",2475,"MCO","Orlando, FL","FL","ORD","Chicago, IL","IL",1216,1215,-1,0,1413,-10,0,"",178,148,1005,NA,NA
2025,7,31,4,"AA","AA",19805,"N741UW",2310,"CLT","Charlotte, NC","NC","PIT","Pittsburgh, PA","PA",815,809,-6,0,929,-7,0,"",80,52,366,NA,NA
2025,7,17,4,"OO","OO",20304,"N186SY",3439,"SMF","Sacramento, CA","CA","SAN","San Diego, CA","CA",1456,1446,-10,0,1619,-17,0,"",93,73,480,NA,NA
2025,7,2,3,"AA","AA",19805,"N939NN",2800,"DFW","Dallas/Fort Worth, TX","TX","IND","Indianapolis, IN","IN",1734,1743,9,0,2126,44,0,"",163,102,761,6,0
2025,7,1,2,"WN","WN",19393,"N8896L",146,"ABQ","Albuquerque, NM","NM","DAL","Dallas, TX","TX",1520,1510,-10,0,1754,-11,0,"",104,87,580,NA,NA
2025,7,9,3,"DL","DL",19790,"N126DN",471,"LAX","Los Angeles, CA","CA","ATL","Atlanta, GA","GA",1735,1732,-3,0,43,-16,0,"",251,229,1947,NA,NA
2025,7,17,4,"OO","OO",20304,"N466SW",4761,"GRB","Green Bay, WI","WI","ORD","Chicago, IL","IL",1723,1724,1,0,1909,27,0,"",105,41,173,0,0
2025,7,8,2,"OO","OO",20304,"N957SW",5684,"PNS","Pensacola, FL","FL","IAH","Houston, TX","TX",1700,1833,93,1,2025,91,0,"",112,81,489,0,0
2025,7,30,3,"WN","WN",19393,"N8804L",1461,"DEN","Denver, CO","CO","ELP","El Paso, TX","TX",2155,2150,-5,0,2330,-10,0,"",100,82,563,NA,NA
2025,7,25,5,"UA","UA",19977,"N41140",1700,"LAX","Los Angeles, CA","CA","EWR","Newark, NJ","NJ",1630,1625,-5,0,36,-24,0,"",311,283,2454,NA,NA
2025,7,25,5,"DL","DL",19790,"N364NB",2666,"SLC","Salt Lake City, UT","UT","STL","St. Louis, MO","MO",2050,2053,3,0,29,-9,0,"",156,137,1156,NA,NA
2025,7,29,2,"B6","B6",20409,"N827JB",2539,"JFK","New York, NY","NY","BQN","Aguadilla, PR","PR",501,454,-7,0,819,-30,0,"",205,189,1576,NA,NA
2025,7,12,6,"B6","B6",20409,"N942JB",316,"SFO","San Francisco, CA","CA","JFK","New York, NY","NY",740,736,-4,0,1631,15,0,"",355,334,2586,0,0
2025,7,27,7,"HA","HA",19690,"N212HA",654,"OGG","Kahului, HI","HI","SJC","San Jose, CA","CA",1105,1107,2,0,1853,-12,0,"",286,272,2355,NA,NA
2025,7,17,4,"OO","OO",20304,"N124SY",5616,"DEN","Denver, CO","CO","OKC","Oklahoma City, OK","OK",750,822,32,1,1110,28,0,"",108,72,495,0,0
2025,7,5,6,"WN","WN",19393,"N8645A",2326,"SJC","San Jose, CA","CA","SEA","Seattle, WA","WA",1600,1855,175,1,2111,181,0,"",136,101,696,0,0
2025,7,31,4,"OO","OO",20304,"N211SY",5296,"TUL","Tulsa, OK","OK","ORD","Chicago, IL","IL",1439,1433,-6,0,1626,-19,0,"",113,83,585,NA,NA
2025,7,19,6,"OO","OO",20304,"N325SY",3755,"SMF","Sacramento, CA","CA","LAX","Los Angeles, CA","CA",1100,1051,-9,0,1222,-16,0,"",91,62,373,NA,NA
2025,7,29,2,"OH","OH",20397,"N570NN",5074,"OMA","Omaha, NE","NE","PHL","Philadelphia, PA","PA",600,549,-11,0,945,0,0,"",176,155,1089,NA,NA
2025,7,22,2,"AA","AA",19805,"N765US",3196,"MSY","New Orleans, LA","LA","DCA","Washington, DC","VA",1747,1740,-7,0,2112,-11,0,"",152,137,969,NA,NA
2025,7,28,1,"OH","OH",20397,"N587NN",5535,"PNS","Pensacola, FL","FL","DFW","Dallas/Fort Worth, TX","TX",1333,1341,8,0,1535,-1,0,"",114,87,604,NA,NA
2025,7,24,4,"OO","OO",20304,"N127SY",5226,"IAH","Houston, TX","TX","MAF","Midland/Odessa, TX","TX",1436,1431,-5,0,1551,-22,0,"",80,60,429,NA,NA
2025,7,4,5,"UA","UA",19977,"N75853",1801,"ORD","Chicago, IL","IL","DEN","Denver, CO","CO",1620,1634,14,0,1823,11,0,"",169,140,888,NA,NA
2025,7,14,1,"DL","DL",19790,"N528DE",1961,"SJU","San Juan, PR","PR","JFK","New York, NY","NY",1814,1811,-3,0,2222,-8,0,"",251,215,1598,NA,NA
2025,7,7,1,"AA","AA",19805,"N774XF",2400,"CLT","Charlotte, NC","NC","MDT","Harrisburg, PA","PA",1110,1105,-5,0,1224,-23,0,"",79,61,413,NA,NA
2025,7,8,2,"F9","F9",20436,"N337FR",2898,"ATL","Atlanta, GA","GA","DTW","Detroit, MI","MI",919,930,11,0,1129,4,0,"",119,85,594,NA,NA
2025,7,23,3,"F9","F9",20436,"N233FR",2409,"CLE","Cleveland, OH","OH","ATL","Atlanta, GA","GA",1308,1312,4,0,1508,-2,0,"",116,81,554,NA,NA
2025,7,31,4,"AA","AA",19805,"N301PA",1203,"BUF","Buffalo, NY","NY","CLT","Charlotte, NC","NC",1143,1140,-3,0,1336,-4,0,"",116,94,546,NA,NA
2025,7,11,5,"OO","OO",20304,"N276SY",4124,"SEA","Seattle, WA","WA","EUG","Eugene, OR","OR",1525,1519,-6,0,1622,-18,0,"",63,47,234,NA,NA
2025,7,24,4,"OO","OO",20304,"N300SY",3643,"TWF","Twin Falls, ID","ID","SLC","Salt Lake City, UT","UT",615,611,-4,0,658,-13,0,"",47,34,175,NA,NA
2025,7,30,3,"DL","DL",19790,"N366DX",926,"ATL","Atlanta, GA","GA","DCA","Washington, DC","VA",725,732,7,0,913,4,0,"",101,89,547,NA,NA
2025,7,20,7,"DL","DL",19790,"N107DU",930,"SAT","San Antonio, TX","TX","SLC","Salt Lake City, UT","UT",1236,1230,-6,0,1411,-19,0,"",161,141,1087,NA,NA
2025,7,25,5,"YX","YX",20452,"N781YX",3427,"EWR","Newark, NJ","NJ","DTW","Detroit, MI","MI",1059,1121,22,1,1308,5,0,"",107,80,488,NA,NA
2025,7,27,7,"NK","NK",20416,"N979NK",1058,"DTW","Detroit, MI","MI","LAX","Los Angeles, CA","CA",645,650,5,0,849,4,0,"",299,268,1979,NA,NA
2025,7,22,2,"WN","WN",19393,"N438WN",2644,"MCO","Orlando, FL","FL","MCI","Kansas City, MO","MO",2000,2025,25,1,2157,2,0,"",152,135,1072,NA,NA
2025,7,20,7,"AA","AA",19805,"N834AW",2743,"ORD","Chicago, IL","IL","FCA","Kalispell, MT","MT",1331,1507,96,1,1749,98,0,"",222,196,1352,4,0
2025,7,12,6,"AA","AA",19805,"N350RV",1587,"PHX","Phoenix, AZ","AZ","JFK","New York, NY","NY",2145,2142,-3,0,526,-14,0,"",284,258,2153,NA,NA
2025,7,3,4,"AS","AS",19930,"N973AK",535,"DEN","Denver, CO","CO","SEA","Seattle, WA","WA",1503,1520,17,1,1702,2,0,"",162,139,1024,NA,NA
2025,7,6,7,"AA","AA",19805,"N572UW",2287,"MSY","New Orleans, LA","LA","CLT","Charlotte, NC","NC",928,925,-3,0,1215,-15,0,"",110,89,650,NA,NA
2025,7,18,5,"F9","F9",20436,"N709FR",2706,"DEN","Denver, CO","CO","BWI","Baltimore, MD","MD",1057,1112,15,1,1640,9,0,"",208,180,1491,NA,NA
2025,7,15,2,"NK","NK",20416,"N990NK",1143,"IAH","Houston, TX","TX","LAX","Los Angeles, CA","CA",2126,2119,-7,0,2234,-33,0,"",195,172,1379,NA,NA
2025,7,23,3,"DL","DL",19790,"N515DE",514,"PHX","Phoenix, AZ","AZ","BOS","Boston, MA","MA",2250,2246,-4,0,636,-19,0,"",290,270,2300,NA,NA
2025,7,10,4,"WN","WN",19393,"N8517F",157,"JAX","Jacksonville, FL","FL","STL","St. Louis, MO","MO",2030,34,244,1,138,233,0,"",124,101,753,0,0
2025,7,23,3,"DL","DL",19790,"N376NW",349,"MSP","Minneapolis, MN","MN","CLE","Cleveland, OH","OH",1000,1022,22,1,1323,35,0,"",121,80,622,22,0
2025,7,11,5,"WN","WN",19393,"N290WN",297,"SFO","San Francisco, CA","CA","LAX","Los Angeles, CA","CA",825,824,-1,0,938,-12,0,"",74,53,337,NA,NA
2025,7,6,7,"WN","WN",19393,"N912WN",1795,"SNA","Santa Ana, CA","CA","LAS","Las Vegas, NV","NV",915,915,0,0,1018,-7,0,"",63,44,226,NA,NA
2025,7,12,6,"DL","DL",19790,"N668DN",2542,"MSY","New Orleans, LA","LA","ATL","Atlanta, GA","GA",1231,1246,15,1,1513,9,0,"",87,62,425,NA,NA
2025,7,19,6,"OO","OO",20304,"N84378",5355,"ICT","Wichita, KS","KS","DEN","Denver, CO","CO",615,610,-5,0,658,3,0,"",108,72,420,NA,NA
2025,7,23,3,"OH","OH",20397,"N576NN",5322,"JAN","Jackson/Vicksburg, MS","MS","CLT","Charlotte, NC","NC",723,716,-7,0,1012,-13,0,"",116,85,562,NA,NA
2025,7,22,2,"OO","OO",20304,"N319SY",3722,"SLC","Salt Lake City, UT","UT","MFR","Medford, OR","OR",2259,2253,-6,0,2351,-2,0,"",118,93,575,NA,NA
2025,7,8,2,"UA","UA",19977,"N810UA",215,"DEN","Denver, CO","CO","SLC","Salt Lake City, UT","UT",805,758,-7,0,941,3,0,"",103,72,391,NA,NA
2025,7,14,1,"WN","WN",19393,"N411WN",3983,"BNA","Nashville, TN","TN","DCA","Washington, DC","VA",2000,2243,163,1,139,174,0,"",116,72,562,109,0
2025,7,7,1,"WN","WN",19393,"N489WN",1672,"BWI","Baltimore, MD","MD","DAL","Dallas, TX","TX",2055,2053,-2,0,2254,-11,0,"",181,159,1209,NA,NA
2025,7,24,4,"DL","DL",19790,"N965AT",2193,"CAE","Columbia, SC","SC","ATL","Atlanta, GA","GA",1911,1928,17,1,2037,7,0,"",69,42,192,NA,NA
2025,7,27,7,"WN","WN",19393,"N8897K",1622,"IND","Indianapolis, IN","IN","TPA","Tampa, FL","FL",1555,1559,4,0,1809,-6,0,"",130,115,837,NA,NA
2025,7,3,4,"WN","WN",19393,"N8533S",453,"SAT","San Antonio, TX","TX","DAL","Dallas, TX","TX",1230,1228,-2,0,1337,-3,0,"",69,47,247,NA,NA
2025,7,31,4,"OO","OO",20304,"N602UX",5543,"JAC","Jackson, WY","WY","DEN","Denver, CO","CO",1050,1102,12,0,1256,18,0,"",114,68,406,0,0
2025,7,17,4,"AA","AA",19805,"N876NN",2272,"OKC","Oklahoma City, OK","OK","DFW","Dallas/Fort Worth, TX","TX",607,600,-7,0,724,10,0,"",84,38,175,NA,NA
2025,7,3,4,"WN","WN",19393,"N8684F",552,"SAN","San Diego, CA","CA","AUS","Austin, TX","TX",740,810,30,1,1259,24,0,"",169,145,1164,24,0
2025,7,9,3,"OO","OO",20304,"N622UX",5705,"SFO","San Francisco, CA","CA","PSP","Palm Springs, CA","CA",1832,1831,-1,0,2003,-8,0,"",92,67,421,NA,NA
2025,7,17,4,"AA","AA",19805,"N557UW",2747,"CLT","Charlotte, NC","NC","DFW","Dallas/Fort Worth, TX","TX",1136,1131,-5,0,1315,-13,0,"",164,124,935,NA,NA
2025,7,8,2,"AA","AA",19805,"N138AN",698,"CLT","Charlotte, NC","NC","MCO","Orlando, FL","FL",1300,1252,-8,0,1426,-14,0,"",94,67,468,NA,NA
2025,7,25,5,"AA","AA",19805,"N150UW",1580,"CLT","Charlotte, NC","NC","SFO","San Francisco, CA","CA",2016,2028,12,0,2243,-4,0,"",315,289,2296,NA,NA
2025,7,21,1,"AA","AA",19805,"N917AN",1881,"MIA","Miami, FL","FL","ORD","Chicago, IL","IL",2004,2059,55,1,2319,41,0,"",200,161,1197,34,0
2025,7,25,5,"WN","WN",19393,"N8687A",1737,"BWI","Baltimore, MD","MD","JAX","Jacksonville, FL","FL",2025,2024,-1,0,2222,-3,0,"",118,94,663,NA,NA
2025,7,12,6,"UA","UA",19977,"N14249",1973,"SJC","San Jose, CA","CA","DEN","Denver, CO","CO",1600,1552,-8,0,1928,-4,0,"",156,131,948,NA,NA
2025,7,29,2,"OO","OO",20304,"N326SY",3783,"IAD","Washington, DC","VA","MSP","Minneapolis, MN","MN",1200,1158,-2,0,1330,-13,0,"",152,130,907,NA,NA
2025,7,22,2,"UA","UA",19977,"N845UA",768,"IND","Indianapolis, IN","IN","SFO","San Francisco, CA","CA",1800,1757,-3,0,1924,-24,0,"",267,244,1943,NA,NA
2025,7,28,1,"DL","DL",19790,"N925DZ",1178,"ORD","Chicago, IL","IL","ATL","Atlanta, GA","GA",950,944,-6,0,1254,2,0,"",130,84,606,NA,NA
2025,7,28,1,"DL","DL",19790,"N354DN",1132,"BIL","Billings, MT","MT","MSP","Minneapolis, MN","MN",620,617,-3,0,904,-16,0,"",107,90,748,NA,NA
2025,7,21,1,"UA","UA",19977,"N24505",1835,"DEN","Denver, CO","CO","SAN","San Diego, CA","CA",2050,2051,1,0,2206,-8,0,"",135,115,853,NA,NA
2025,7,23,3,"AA","AA",19805,"N433AN",3283,"LAX","Los Angeles, CA","CA","DCA","Washington, DC","VA",815,927,72,1,1716,55,0,"",289,267,2311,0,0
2025,7,18,5,"WN","WN",19393,"N441WN",4599,"SNA","Santa Ana, CA","CA","SMF","Sacramento, CA","CA",700,652,-8,0,821,-14,0,"",89,68,404,NA,NA
2025,7,10,4,"OO","OO",20304,"N253SY",3694,"BOI","Boise, ID","ID","LAX","Los Angeles, CA","CA",1543,1537,-6,0,1652,-12,0,"",135,108,674,NA,NA
2025,7,15,2,"OH","OH",20397,"N614NN",5448,"RIC","Richmond, VA","VA","CLT","Charlotte, NC","NC",1627,1629,2,0,1836,40,0,"",127,55,257,0,0
2025,7,28,1,"WN","WN",19393,"N290WN",4240,"SJC","San Jose, CA","CA","SAN","San Diego, CA","CA",1130,1207,37,1,1322,22,0,"",75,64,417,22,0
2025,7,30,3,"WN","WN",19393,"N267WN",244,"HOU","Houston, TX","TX","HRL","Harlingen/San Benito, TX","TX",800,756,-4,0,851,-19,0,"",55,41,277,NA,NA
2025,7,3,4,"AS","AS",19930,"N519AS",868,"KOA","Kona, HI","HI","PDX","Portland, OR","OR",1210,1228,18,1,2052,12,0,"",324,306,2607,NA,NA
2025,7,8,2,"UA","UA",19977,"N877UA",573,"BOI","Boise, ID","ID","ORD","Chicago, IL","IL",1239,1229,-10,0,1658,-7,0,"",209,184,1437,NA,NA
2025,7,20,7,"AA","AA",19805,"N918US",2209,"DFW","Dallas/Fort Worth, TX","TX","IAH","Houston, TX","TX",2105,2100,-5,0,2211,-15,0,"",71,40,224,NA,NA
2025,7,23,3,"F9","F9",20436,"N322FR",4772,"CVG","Cincinnati, OH","KY","ATL","Atlanta, GA","GA",1740,1736,-4,0,1859,-37,0,"",83,59,373,NA,NA
2025,7,24,4,"AA","AA",19805,"N998AN",2119,"DFW","Dallas/Fort Worth, TX","TX","MCO","Orlando, FL","FL",708,704,-4,0,1038,-15,0,"",154,132,985,NA,NA
2025,7,9,3,"YX","YX",20452,"N780YX",3579,"PIT","Pittsburgh, PA","PA","IAD","Washington, DC","VA",1500,1453,-7,0,1612,-1,0,"",79,49,182,NA,NA
2025,7,21,1,"YX","YX",20452,"N865RW",3516,"IAD","Washington, DC","VA","CMH","Columbus, OH","OH",1250,1245,-5,0,1402,-12,0,"",77,53,299,NA,NA
2025,7,25,5,"DL","DL",19790,"N668DN",3130,"ATL","Atlanta, GA","GA","PNS","Pensacola, FL","FL",2315,2354,39,1,13,49,0,"",79,44,272,20,0
2025,7,2,3,"WN","WN",19393,"N8860S",3571,"LGA","New York, NY","NY","STL","St. Louis, MO","MO",1825,1839,14,0,2003,-12,0,"",144,125,888,NA,NA
2025,7,20,7,"UA","UA",19977,"N442UA",1492,"ORD","Chicago, IL","IL","CMH","Columbus, OH","OH",1421,1601,100,1,1819,87,0,"",78,51,296,58,0
2025,7,6,7,"DL","DL",19790,"N327DN",638,"BOS","Boston, MA","MA","ATL","Atlanta, GA","GA",1505,1527,22,1,1811,13,0,"",164,128,946,NA,NA
2025,7,21,1,"WN","WN",19393,"N494WN",202,"DEN","Denver, CO","CO","ECP","Panama City, FL","FL",1230,1239,9,0,1628,3,0,"",169,157,1250,NA,NA
2025,7,18,5,"G4","G4",20368,"814NV",1194,"GRR","Grand Rapids, MI","MI","SFB","Sanford, FL","FL",1438,1446,8,0,1716,9,0,"",150,130,1001,NA,NA
2025,7,20,7,"WN","WN",19393,"N480WN",2132,"BOS","Boston, MA","MA","BWI","Baltimore, MD","MD",1505,1520,15,1,1647,2,0,"",87,66,369,NA,NA
2025,7,30,3,"B6","B6",20409,"N592JB",914,"FLL","Fort Lauderdale, FL","FL","HPN","White Plains, NY","NY",1959,2032,33,1,2313,13,0,"",161,144,1097,NA,NA
2025,7,28,1,"NK","NK",20416,"N662NK",2174,"IAH","Houston, TX","TX","BWI","Baltimore, MD","MD",635,633,-2,0,1039,6,0,"",186,164,1235,NA,NA
2025,7,29,2,"OO","OO",20304,"N726SK",4961,"DFW","Dallas/Fort Worth, TX","TX","SWO","Stillwater, OK","OK",2123,2117,-6,0,2230,-11,0,"",73,44,225,NA,NA
2025,7,8,2,"OO","OO",20304,"N679SA",5375,"ORD","Chicago, IL","IL","GRB","Green Bay, WI","WI",850,843,-7,0,956,-15,0,"",73,37,173,NA,NA
2025,7,25,5,"WN","WN",19393,"N451WN",4745,"MDW","Chicago, IL","IL","PVD","Providence, RI","RI",1325,1733,248,1,2033,233,0,"",120,103,842,36,0
2025,7,23,3,"OO","OO",20304,"N290SY",3754,"JAC","Jackson, WY","WY","SLC","Salt Lake City, UT","UT",1140,1134,-6,0,1232,-14,0,"",58,38,205,NA,NA
2025,7,22,2,"UA","UA",19977,"N17361",2631,"EWR","Newark, NJ","NJ","SRQ","Sarasota/Bradenton, FL","FL",620,612,-8,0,904,-6,0,"",172,150,1034,NA,NA
2025,7,27,7,"HA","HA",19690,"N480HA",354,"LIH","Lihue, HI","HI","HNL","Honolulu, HI","HI",1730,1724,-6,0,1757,-11,0,"",33,20,102,NA,NA
2025,7,17,4,"OO","OO",20304,"N829SK",4088,"DTW","Detroit, MI","MI","TVC","Traverse City, MI","MI",1605,1608,3,0,1708,-6,0,"",60,40,207,NA,NA
2025,7,23,3,"MQ","MQ",20398,"N740MR",3975,"RAP","Rapid City, SD","SD","ORD","Chicago, IL","IL",1801,1748,-13,0,2101,-17,0,"",133,109,780,NA,NA
2025,7,20,7,"AA","AA",19805,"N948NN",2205,"MCI","Kansas City, MO","MO","ORD","Chicago, IL","IL",700,657,-3,0,849,6,0,"",112,78,403,NA,NA
2025,7,26,6,"AA","AA",19805,"N404AN",2214,"PDX","Portland, OR","OR","PHL","Philadelphia, PA","PA",2307,2259,-8,0,655,-15,0,"",296,275,2406,NA,NA
2025,7,23,3,"AA","AA",19805,"N852NN",2720,"RSW","Fort Myers, FL","FL","ORD","Chicago, IL","IL",1126,1218,52,1,1426,44,0,"",188,148,1120,0,44
2025,7,20,7,"OO","OO",20304,"N413SY",3208,"JAC","Jackson, WY","WY","SFO","San Francisco, CA","CA",1150,1147,-3,0,1333,13,0,"",166,123,737,NA,NA
2025,7,13,7,"G4","G4",20368,"210NV",2649,"LEX","Lexington, KY","KY","PIE","St. Petersburg, FL","FL",1428,1458,30,1,1641,17,0,"",103,88,707,8,0
2025,7,2,3,"B6","B6",20409,"N318JB",641,"BOS","Boston, MA","MA","CLE","Cleveland, OH","OH",1155,1203,8,0,1348,-7,0,"",105,88,563,NA,NA
2025,7,1,2,"OO","OO",20304,"N276SY",3625,"PSC","Pasco/Kennewick/Richland, WA","WA","SEA","Seattle, WA","WA",1300,1250,-10,0,1408,-10,0,"",78,36,172,NA,NA
2025,7,3,4,"AA","AA",19805,"N344TS",1927,"SJC","San Jose, CA","CA","DFW","Dallas/Fort Worth, TX","TX",2324,1309,825,1,1831,811,0,"",202,169,1438,631,0
2025,7,8,2,"WN","WN",19393,"N8952Q",4679,"MDW","Chicago, IL","IL","HOU","Houston, TX","TX",1800,1835,35,1,2129,54,0,"",174,153,937,0,0
